"title","noise_denom","n","true_beta_range","noise_coef","sd","alpha","location"
"diff_hist_beta2031196.png","10","400","-20,20","0.5","20","0.1","mean"
"diff_hist_beta2031197.png","10","400","-20,20","0.5","20","0.5","median"
"diff_hist_beta2031198.png","10","400","-20,20","0.5","20","0.5","mean"
"diff_hist_beta2031199.png","10","400","-20,20","0.5","20","1","median"
"diff_hist_beta2031200.png","10","400","-20,20","0.5","20","1","mean"
"diff_hist_beta2031201.png","10","400","-20,20","1","1","0.01","median"
"diff_hist_beta2031202.png","10","400","-20,20","1","1","0.01","mean"
"diff_hist_beta2031203.png","10","400","-20,20","1","1","0.1","median"
"diff_hist_beta2031204.png","10","400","-20,20","1","1","0.1","mean"
"diff_hist_beta2031205.png","10","400","-20,20","1","1","0.5","median"
"diff_hist_beta2031206.png","10","400","-20,20","1","1","0.5","mean"
"diff_hist_beta2031207.png","10","400","-20,20","1","1","1","median"
"diff_hist_beta2031208.png","10","400","-20,20","1","1","1","mean"
"diff_hist_beta2031209.png","10","400","-20,20","1","2","0.01","median"
"diff_hist_beta2031210.png","10","400","-20,20","1","2","0.01","mean"
"diff_hist_beta2031211.png","10","400","-20,20","1","2","0.1","median"
"diff_hist_beta2031212.png","10","400","-20,20","1","2","0.1","mean"
"diff_hist_beta2031213.png","10","400","-20,20","1","2","0.5","median"
"diff_hist_beta2031214.png","10","400","-20,20","1","2","0.5","mean"
"diff_hist_beta2031215.png","10","400","-20,20","1","2","1","median"
"diff_hist_beta2031216.png","10","400","-20,20","1","2","1","mean"
"diff_hist_beta2031217.png","10","400","-20,20","1","3","0.01","median"
"diff_hist_beta2031218.png","10","400","-20,20","1","3","0.01","mean"
"diff_hist_beta2031219.png","10","400","-20,20","1","3","0.1","median"
"diff_hist_beta2031220.png","10","400","-20,20","1","3","0.1","mean"
"diff_hist_beta2031221.png","10","400","-20,20","1","3","0.5","median"
"diff_hist_beta2031222.png","10","400","-20,20","1","3","0.5","mean"
"diff_hist_beta2031223.png","10","400","-20,20","1","3","1","median"
"diff_hist_beta2031224.png","10","400","-20,20","1","3","1","mean"
"diff_hist_beta2031225.png","10","400","-20,20","1","4","0.01","median"
"diff_hist_beta2031226.png","10","400","-20,20","1","4","0.01","mean"
"diff_hist_beta2031227.png","10","400","-20,20","1","4","0.1","median"
"diff_hist_beta2031228.png","10","400","-20,20","1","4","0.1","mean"
"diff_hist_beta2031229.png","10","400","-20,20","1","4","0.5","median"
"diff_hist_beta2031230.png","10","400","-20,20","1","4","0.5","mean"
"diff_hist_beta2031231.png","10","400","-20,20","1","4","1","median"
"diff_hist_beta2031232.png","10","400","-20,20","1","4","1","mean"
"diff_hist_beta2031233.png","10","400","-20,20","1","5","0.01","median"
"diff_hist_beta2031234.png","10","400","-20,20","1","5","0.01","mean"
"diff_hist_beta2031235.png","10","400","-20,20","1","5","0.1","median"
"diff_hist_beta2031236.png","10","400","-20,20","1","5","0.1","mean"
"diff_hist_beta2031237.png","10","400","-20,20","1","5","0.5","median"
"diff_hist_beta2031238.png","10","400","-20,20","1","5","0.5","mean"
"diff_hist_beta2031239.png","10","400","-20,20","1","5","1","median"
"diff_hist_beta2031240.png","10","400","-20,20","1","5","1","mean"
"diff_hist_beta2031241.png","10","400","-20,20","1","6","0.01","median"
"diff_hist_beta2031242.png","10","400","-20,20","1","6","0.01","mean"
"diff_hist_beta2031243.png","10","400","-20,20","1","6","0.1","median"
"diff_hist_beta2031244.png","10","400","-20,20","1","6","0.1","mean"
"diff_hist_beta2031245.png","10","400","-20,20","1","6","0.5","median"
"diff_hist_beta2031246.png","10","400","-20,20","1","6","0.5","mean"
"diff_hist_beta2031247.png","10","400","-20,20","1","6","1","median"
"diff_hist_beta2031248.png","10","400","-20,20","1","6","1","mean"
"diff_hist_beta2031249.png","10","400","-20,20","1","7","0.01","median"
"diff_hist_beta2031250.png","10","400","-20,20","1","7","0.01","mean"
"diff_hist_beta2031251.png","10","400","-20,20","1","7","0.1","median"
"diff_hist_beta2031252.png","10","400","-20,20","1","7","0.1","mean"
"diff_hist_beta2031253.png","10","400","-20,20","1","7","0.5","median"
"diff_hist_beta2031254.png","10","400","-20,20","1","7","0.5","mean"
"diff_hist_beta2031255.png","10","400","-20,20","1","7","1","median"
"diff_hist_beta2031256.png","10","400","-20,20","1","7","1","mean"
"diff_hist_beta2031257.png","10","400","-20,20","1","8","0.01","median"
"diff_hist_beta2031258.png","10","400","-20,20","1","8","0.01","mean"
"diff_hist_beta2031259.png","10","400","-20,20","1","8","0.1","median"
"diff_hist_beta2031260.png","10","400","-20,20","1","8","0.1","mean"
"diff_hist_beta2031261.png","10","400","-20,20","1","8","0.5","median"
"diff_hist_beta2031262.png","10","400","-20,20","1","8","0.5","mean"
"diff_hist_beta2031263.png","10","400","-20,20","1","8","1","median"
"diff_hist_beta2031264.png","10","400","-20,20","1","8","1","mean"
"diff_hist_beta2031265.png","10","400","-20,20","1","9","0.01","median"
"diff_hist_beta2031266.png","10","400","-20,20","1","9","0.01","mean"
"diff_hist_beta2031267.png","10","400","-20,20","1","9","0.1","median"
"diff_hist_beta2031268.png","10","400","-20,20","1","9","0.1","mean"
"diff_hist_beta2031269.png","10","400","-20,20","1","9","0.5","median"
"diff_hist_beta2031270.png","10","400","-20,20","1","9","0.5","mean"
"diff_hist_beta2031271.png","10","400","-20,20","1","9","1","median"
"diff_hist_beta2031272.png","10","400","-20,20","1","9","1","mean"
"diff_hist_beta2031273.png","10","400","-20,20","1","10","0.01","median"
"diff_hist_beta2031274.png","10","400","-20,20","1","10","0.01","mean"
"diff_hist_beta2031275.png","10","400","-20,20","1","10","0.1","median"
"diff_hist_beta2031276.png","10","400","-20,20","1","10","0.1","mean"
"diff_hist_beta2031277.png","10","400","-20,20","1","10","0.5","median"
"diff_hist_beta2031278.png","10","400","-20,20","1","10","0.5","mean"
"diff_hist_beta2031279.png","10","400","-20,20","1","10","1","median"
"diff_hist_beta2031280.png","10","400","-20,20","1","10","1","mean"
"diff_hist_beta2031281.png","10","400","-20,20","1","11","0.01","median"
"diff_hist_beta2031282.png","10","400","-20,20","1","11","0.01","mean"
"diff_hist_beta2031283.png","10","400","-20,20","1","11","0.1","median"
"diff_hist_beta2031284.png","10","400","-20,20","1","11","0.1","mean"
"diff_hist_beta2031285.png","10","400","-20,20","1","11","0.5","median"
"diff_hist_beta2031286.png","10","400","-20,20","1","11","0.5","mean"
"diff_hist_beta2031287.png","10","400","-20,20","1","11","1","median"
"diff_hist_beta2031288.png","10","400","-20,20","1","11","1","mean"
"diff_hist_beta2031289.png","10","400","-20,20","1","12","0.01","median"
"diff_hist_beta2031290.png","10","400","-20,20","1","12","0.01","mean"
"diff_hist_beta2031291.png","10","400","-20,20","1","12","0.1","median"
"diff_hist_beta2031292.png","10","400","-20,20","1","12","0.1","mean"
"diff_hist_beta2031293.png","10","400","-20,20","1","12","0.5","median"
"diff_hist_beta2031294.png","10","400","-20,20","1","12","0.5","mean"
"diff_hist_beta2031295.png","10","400","-20,20","1","12","1","median"
"diff_hist_beta2031296.png","10","400","-20,20","1","12","1","mean"
"diff_hist_beta2031297.png","10","400","-20,20","1","13","0.01","median"
"diff_hist_beta2031298.png","10","400","-20,20","1","13","0.01","mean"
"diff_hist_beta2031299.png","10","400","-20,20","1","13","0.1","median"
"diff_hist_beta2031300.png","10","400","-20,20","1","13","0.1","mean"
"diff_hist_beta2031301.png","10","400","-20,20","1","13","0.5","median"
"diff_hist_beta2031302.png","10","400","-20,20","1","13","0.5","mean"
"diff_hist_beta2031303.png","10","400","-20,20","1","13","1","median"
"diff_hist_beta2031304.png","10","400","-20,20","1","13","1","mean"
"diff_hist_beta2031305.png","10","400","-20,20","1","14","0.01","median"
"diff_hist_beta2031306.png","10","400","-20,20","1","14","0.01","mean"
"diff_hist_beta2031307.png","10","400","-20,20","1","14","0.1","median"
"diff_hist_beta2031308.png","10","400","-20,20","1","14","0.1","mean"
"diff_hist_beta2031309.png","10","400","-20,20","1","14","0.5","median"
"diff_hist_beta2031310.png","10","400","-20,20","1","14","0.5","mean"
"diff_hist_beta2031311.png","10","400","-20,20","1","14","1","median"
"diff_hist_beta2031312.png","10","400","-20,20","1","14","1","mean"
"diff_hist_beta2031313.png","10","400","-20,20","1","15","0.01","median"
"diff_hist_beta2031314.png","10","400","-20,20","1","15","0.01","mean"
"diff_hist_beta2031315.png","10","400","-20,20","1","15","0.1","median"
"diff_hist_beta2031316.png","10","400","-20,20","1","15","0.1","mean"
"diff_hist_beta2031317.png","10","400","-20,20","1","15","0.5","median"
"diff_hist_beta2031318.png","10","400","-20,20","1","15","0.5","mean"
"diff_hist_beta2031319.png","10","400","-20,20","1","15","1","median"
"diff_hist_beta2031320.png","10","400","-20,20","1","15","1","mean"
"diff_hist_beta2031321.png","10","400","-20,20","1","16","0.01","median"
"diff_hist_beta2031322.png","10","400","-20,20","1","16","0.01","mean"
"diff_hist_beta2031323.png","10","400","-20,20","1","16","0.1","median"
"diff_hist_beta2031324.png","10","400","-20,20","1","16","0.1","mean"
"diff_hist_beta2031325.png","10","400","-20,20","1","16","0.5","median"
"diff_hist_beta2031326.png","10","400","-20,20","1","16","0.5","mean"
"diff_hist_beta2031327.png","10","400","-20,20","1","16","1","median"
"diff_hist_beta2031328.png","10","400","-20,20","1","16","1","mean"
"diff_hist_beta2031329.png","10","400","-20,20","1","17","0.01","median"
"diff_hist_beta2031330.png","10","400","-20,20","1","17","0.01","mean"
"diff_hist_beta2031331.png","10","400","-20,20","1","17","0.1","median"
"diff_hist_beta2031332.png","10","400","-20,20","1","17","0.1","mean"
"diff_hist_beta2031333.png","10","400","-20,20","1","17","0.5","median"
"diff_hist_beta2031334.png","10","400","-20,20","1","17","0.5","mean"
"diff_hist_beta2031335.png","10","400","-20,20","1","17","1","median"
"diff_hist_beta2031336.png","10","400","-20,20","1","17","1","mean"
"diff_hist_beta2031337.png","10","400","-20,20","1","18","0.01","median"
"diff_hist_beta2031338.png","10","400","-20,20","1","18","0.01","mean"
"diff_hist_beta2031339.png","10","400","-20,20","1","18","0.1","median"
"diff_hist_beta2031340.png","10","400","-20,20","1","18","0.1","mean"
"diff_hist_beta2031341.png","10","400","-20,20","1","18","0.5","median"
"diff_hist_beta2031342.png","10","400","-20,20","1","18","0.5","mean"
"diff_hist_beta2031343.png","10","400","-20,20","1","18","1","median"
"diff_hist_beta2031344.png","10","400","-20,20","1","18","1","mean"
"diff_hist_beta2031345.png","10","400","-20,20","1","19","0.01","median"
"diff_hist_beta2031346.png","10","400","-20,20","1","19","0.01","mean"
"diff_hist_beta2031347.png","10","400","-20,20","1","19","0.1","median"
"diff_hist_beta2031348.png","10","400","-20,20","1","19","0.1","mean"
"diff_hist_beta2031349.png","10","400","-20,20","1","19","0.5","median"
"diff_hist_beta2031350.png","10","400","-20,20","1","19","0.5","mean"
"diff_hist_beta2031351.png","10","400","-20,20","1","19","1","median"
"diff_hist_beta2031352.png","10","400","-20,20","1","19","1","mean"
"diff_hist_beta2031353.png","10","400","-20,20","1","20","0.01","median"
"diff_hist_beta2031354.png","10","400","-20,20","1","20","0.01","mean"
"diff_hist_beta2031355.png","10","400","-20,20","1","20","0.1","median"
"diff_hist_beta2031356.png","10","400","-20,20","1","20","0.1","mean"
"diff_hist_beta2031357.png","10","400","-20,20","1","20","0.5","median"
"diff_hist_beta2031358.png","10","400","-20,20","1","20","0.5","mean"
"diff_hist_beta2031359.png","10","400","-20,20","1","20","1","median"
"diff_hist_beta2031360.png","10","400","-20,20","1","20","1","mean"
"diff_hist_beta2031361.png","10","500","-20,20","0.05","1","0.01","median"
"diff_hist_beta2031362.png","10","500","-20,20","0.05","1","0.01","mean"
"diff_hist_beta2031363.png","10","500","-20,20","0.05","1","0.1","median"
"diff_hist_beta2031364.png","10","500","-20,20","0.05","1","0.1","mean"
"diff_hist_beta2031365.png","10","500","-20,20","0.05","1","0.5","median"
"diff_hist_beta2031366.png","10","500","-20,20","0.05","1","0.5","mean"
"diff_hist_beta2031367.png","10","500","-20,20","0.05","1","1","median"
"diff_hist_beta2031368.png","10","500","-20,20","0.05","1","1","mean"
"diff_hist_beta2031369.png","10","500","-20,20","0.05","2","0.01","median"
"diff_hist_beta2031370.png","10","500","-20,20","0.05","2","0.01","mean"
"diff_hist_beta2031371.png","10","500","-20,20","0.05","2","0.1","median"
"diff_hist_beta2031372.png","10","500","-20,20","0.05","2","0.1","mean"
"diff_hist_beta2031373.png","10","500","-20,20","0.05","2","0.5","median"
"diff_hist_beta2031374.png","10","500","-20,20","0.05","2","0.5","mean"
"diff_hist_beta2031375.png","10","500","-20,20","0.05","2","1","median"
"diff_hist_beta2031376.png","10","500","-20,20","0.05","2","1","mean"
"diff_hist_beta2031377.png","10","500","-20,20","0.05","3","0.01","median"
"diff_hist_beta2031378.png","10","500","-20,20","0.05","3","0.01","mean"
"diff_hist_beta2031379.png","10","500","-20,20","0.05","3","0.1","median"
"diff_hist_beta2031380.png","10","500","-20,20","0.05","3","0.1","mean"
"diff_hist_beta2031381.png","10","500","-20,20","0.05","3","0.5","median"
"diff_hist_beta2031382.png","10","500","-20,20","0.05","3","0.5","mean"
"diff_hist_beta2031383.png","10","500","-20,20","0.05","3","1","median"
"diff_hist_beta2031384.png","10","500","-20,20","0.05","3","1","mean"
"diff_hist_beta2031385.png","10","500","-20,20","0.05","4","0.01","median"
"diff_hist_beta2031386.png","10","500","-20,20","0.05","4","0.01","mean"
"diff_hist_beta2031387.png","10","500","-20,20","0.05","4","0.1","median"
"diff_hist_beta2031388.png","10","500","-20,20","0.05","4","0.1","mean"
"diff_hist_beta2031389.png","10","500","-20,20","0.05","4","0.5","median"
"diff_hist_beta2031390.png","10","500","-20,20","0.05","4","0.5","mean"
"diff_hist_beta2031391.png","10","500","-20,20","0.05","4","1","median"
"diff_hist_beta2031392.png","10","500","-20,20","0.05","4","1","mean"
"diff_hist_beta2031393.png","10","500","-20,20","0.05","5","0.01","median"
"diff_hist_beta2031394.png","10","500","-20,20","0.05","5","0.01","mean"
"diff_hist_beta2031395.png","10","500","-20,20","0.05","5","0.1","median"
"diff_hist_beta2031396.png","10","500","-20,20","0.05","5","0.1","mean"
"diff_hist_beta2031397.png","10","500","-20,20","0.05","5","0.5","median"
"diff_hist_beta2031398.png","10","500","-20,20","0.05","5","0.5","mean"
"diff_hist_beta2031399.png","10","500","-20,20","0.05","5","1","median"
"diff_hist_beta2031400.png","10","500","-20,20","0.05","5","1","mean"
"diff_hist_beta2031401.png","10","500","-20,20","0.05","6","0.01","median"
"diff_hist_beta2031402.png","10","500","-20,20","0.05","6","0.01","mean"
"diff_hist_beta2031403.png","10","500","-20,20","0.05","6","0.1","median"
"diff_hist_beta2031404.png","10","500","-20,20","0.05","6","0.1","mean"
"diff_hist_beta2031405.png","10","500","-20,20","0.05","6","0.5","median"
"diff_hist_beta2031406.png","10","500","-20,20","0.05","6","0.5","mean"
"diff_hist_beta2031407.png","10","500","-20,20","0.05","6","1","median"
"diff_hist_beta2031408.png","10","500","-20,20","0.05","6","1","mean"
"diff_hist_beta2031409.png","10","500","-20,20","0.05","7","0.01","median"
"diff_hist_beta2031410.png","10","500","-20,20","0.05","7","0.01","mean"
"diff_hist_beta2031411.png","10","500","-20,20","0.05","7","0.1","median"
"diff_hist_beta2031412.png","10","500","-20,20","0.05","7","0.1","mean"
"diff_hist_beta2031413.png","10","500","-20,20","0.05","7","0.5","median"
"diff_hist_beta2031414.png","10","500","-20,20","0.05","7","0.5","mean"
"diff_hist_beta2031415.png","10","500","-20,20","0.05","7","1","median"
"diff_hist_beta2031416.png","10","500","-20,20","0.05","7","1","mean"
"diff_hist_beta2031417.png","10","500","-20,20","0.05","8","0.01","median"
"diff_hist_beta2031418.png","10","500","-20,20","0.05","8","0.01","mean"
"diff_hist_beta2031419.png","10","500","-20,20","0.05","8","0.1","median"
"diff_hist_beta2031420.png","10","500","-20,20","0.05","8","0.1","mean"
"diff_hist_beta2031421.png","10","500","-20,20","0.05","8","0.5","median"
"diff_hist_beta2031422.png","10","500","-20,20","0.05","8","0.5","mean"
"diff_hist_beta2031423.png","10","500","-20,20","0.05","8","1","median"
"diff_hist_beta2031424.png","10","500","-20,20","0.05","8","1","mean"
"diff_hist_beta2031425.png","10","500","-20,20","0.05","9","0.01","median"
"diff_hist_beta2031426.png","10","500","-20,20","0.05","9","0.01","mean"
"diff_hist_beta2031427.png","10","500","-20,20","0.05","9","0.1","median"
"diff_hist_beta2031428.png","10","500","-20,20","0.05","9","0.1","mean"
"diff_hist_beta2031429.png","10","500","-20,20","0.05","9","0.5","median"
"diff_hist_beta2031430.png","10","500","-20,20","0.05","9","0.5","mean"
"diff_hist_beta2031431.png","10","500","-20,20","0.05","9","1","median"
"diff_hist_beta2031432.png","10","500","-20,20","0.05","9","1","mean"
"diff_hist_beta2031433.png","10","500","-20,20","0.05","10","0.01","median"
"diff_hist_beta2031434.png","10","500","-20,20","0.05","10","0.01","mean"
"diff_hist_beta2031435.png","10","500","-20,20","0.05","10","0.1","median"
"diff_hist_beta2031436.png","10","500","-20,20","0.05","10","0.1","mean"
"diff_hist_beta2031437.png","10","500","-20,20","0.05","10","0.5","median"
"diff_hist_beta2031438.png","10","500","-20,20","0.05","10","0.5","mean"
"diff_hist_beta2031439.png","10","500","-20,20","0.05","10","1","median"
"diff_hist_beta2031440.png","10","500","-20,20","0.05","10","1","mean"
"diff_hist_beta2031441.png","10","500","-20,20","0.05","11","0.01","median"
"diff_hist_beta2031442.png","10","500","-20,20","0.05","11","0.01","mean"
"diff_hist_beta2031443.png","10","500","-20,20","0.05","11","0.1","median"
"diff_hist_beta2031444.png","10","500","-20,20","0.05","11","0.1","mean"
"diff_hist_beta2031445.png","10","500","-20,20","0.05","11","0.5","median"
"diff_hist_beta2031446.png","10","500","-20,20","0.05","11","0.5","mean"
"diff_hist_beta2031447.png","10","500","-20,20","0.05","11","1","median"
"diff_hist_beta2031448.png","10","500","-20,20","0.05","11","1","mean"
"diff_hist_beta2031449.png","10","500","-20,20","0.05","12","0.01","median"
"diff_hist_beta2031450.png","10","500","-20,20","0.05","12","0.01","mean"
"diff_hist_beta2031451.png","10","500","-20,20","0.05","12","0.1","median"
"diff_hist_beta2031452.png","10","500","-20,20","0.05","12","0.1","mean"
"diff_hist_beta2031453.png","10","500","-20,20","0.05","12","0.5","median"
"diff_hist_beta2031454.png","10","500","-20,20","0.05","12","0.5","mean"
"diff_hist_beta2031455.png","10","500","-20,20","0.05","12","1","median"
"diff_hist_beta2031456.png","10","500","-20,20","0.05","12","1","mean"
"diff_hist_beta2031457.png","10","500","-20,20","0.05","13","0.01","median"
"diff_hist_beta2031458.png","10","500","-20,20","0.05","13","0.01","mean"
"diff_hist_beta2031459.png","10","500","-20,20","0.05","13","0.1","median"
"diff_hist_beta2031460.png","10","500","-20,20","0.05","13","0.1","mean"
"diff_hist_beta2031461.png","10","500","-20,20","0.05","13","0.5","median"
"diff_hist_beta2031462.png","10","500","-20,20","0.05","13","0.5","mean"
"diff_hist_beta2031463.png","10","500","-20,20","0.05","13","1","median"
"diff_hist_beta2031464.png","10","500","-20,20","0.05","13","1","mean"
"diff_hist_beta2031465.png","10","500","-20,20","0.05","14","0.01","median"
"diff_hist_beta2031466.png","10","500","-20,20","0.05","14","0.01","mean"
"diff_hist_beta2031467.png","10","500","-20,20","0.05","14","0.1","median"
"diff_hist_beta2031468.png","10","500","-20,20","0.05","14","0.1","mean"
"diff_hist_beta2031469.png","10","500","-20,20","0.05","14","0.5","median"
"diff_hist_beta2031470.png","10","500","-20,20","0.05","14","0.5","mean"
"diff_hist_beta2031471.png","10","500","-20,20","0.05","14","1","median"
"diff_hist_beta2031472.png","10","500","-20,20","0.05","14","1","mean"
"diff_hist_beta2031473.png","10","500","-20,20","0.05","15","0.01","median"
"diff_hist_beta2031474.png","10","500","-20,20","0.05","15","0.01","mean"
"diff_hist_beta2031475.png","10","500","-20,20","0.05","15","0.1","median"
"diff_hist_beta2031476.png","10","500","-20,20","0.05","15","0.1","mean"
"diff_hist_beta2031477.png","10","500","-20,20","0.05","15","0.5","median"
"diff_hist_beta2031478.png","10","500","-20,20","0.05","15","0.5","mean"
"diff_hist_beta2031479.png","10","500","-20,20","0.05","15","1","median"
"diff_hist_beta2031480.png","10","500","-20,20","0.05","15","1","mean"
"diff_hist_beta2031481.png","10","500","-20,20","0.05","16","0.01","median"
"diff_hist_beta2031482.png","10","500","-20,20","0.05","16","0.01","mean"
"diff_hist_beta2031483.png","10","500","-20,20","0.05","16","0.1","median"
"diff_hist_beta2031484.png","10","500","-20,20","0.05","16","0.1","mean"
"diff_hist_beta2031485.png","10","500","-20,20","0.05","16","0.5","median"
"diff_hist_beta2031486.png","10","500","-20,20","0.05","16","0.5","mean"
"diff_hist_beta2031487.png","10","500","-20,20","0.05","16","1","median"
"diff_hist_beta2031488.png","10","500","-20,20","0.05","16","1","mean"
"diff_hist_beta2031489.png","10","500","-20,20","0.05","17","0.01","median"
"diff_hist_beta2031490.png","10","500","-20,20","0.05","17","0.01","mean"
"diff_hist_beta2031491.png","10","500","-20,20","0.05","17","0.1","median"
"diff_hist_beta2031492.png","10","500","-20,20","0.05","17","0.1","mean"
"diff_hist_beta2031493.png","10","500","-20,20","0.05","17","0.5","median"
"diff_hist_beta2031494.png","10","500","-20,20","0.05","17","0.5","mean"
"diff_hist_beta2031495.png","10","500","-20,20","0.05","17","1","median"
"diff_hist_beta2031496.png","10","500","-20,20","0.05","17","1","mean"
"diff_hist_beta2031497.png","10","500","-20,20","0.05","18","0.01","median"
"diff_hist_beta2031498.png","10","500","-20,20","0.05","18","0.01","mean"
"diff_hist_beta2031499.png","10","500","-20,20","0.05","18","0.1","median"
"diff_hist_beta2031500.png","10","500","-20,20","0.05","18","0.1","mean"
"diff_hist_beta2031501.png","10","500","-20,20","0.05","18","0.5","median"
"diff_hist_beta2031502.png","10","500","-20,20","0.05","18","0.5","mean"
"diff_hist_beta2031503.png","10","500","-20,20","0.05","18","1","median"
"diff_hist_beta2031504.png","10","500","-20,20","0.05","18","1","mean"
"diff_hist_beta2031505.png","10","500","-20,20","0.05","19","0.01","median"
"diff_hist_beta2031506.png","10","500","-20,20","0.05","19","0.01","mean"
"diff_hist_beta2031507.png","10","500","-20,20","0.05","19","0.1","median"
"diff_hist_beta2031508.png","10","500","-20,20","0.05","19","0.1","mean"
"diff_hist_beta2031509.png","10","500","-20,20","0.05","19","0.5","median"
"diff_hist_beta2031510.png","10","500","-20,20","0.05","19","0.5","mean"
"diff_hist_beta2031511.png","10","500","-20,20","0.05","19","1","median"
"diff_hist_beta2031512.png","10","500","-20,20","0.05","19","1","mean"
"diff_hist_beta2031513.png","10","500","-20,20","0.05","20","0.01","median"
"diff_hist_beta2031514.png","10","500","-20,20","0.05","20","0.01","mean"
"diff_hist_beta2031515.png","10","500","-20,20","0.05","20","0.1","median"
"diff_hist_beta2031516.png","10","500","-20,20","0.05","20","0.1","mean"
"diff_hist_beta2031517.png","10","500","-20,20","0.05","20","0.5","median"
"diff_hist_beta2031518.png","10","500","-20,20","0.05","20","0.5","mean"
"diff_hist_beta2031519.png","10","500","-20,20","0.05","20","1","median"
"diff_hist_beta2031520.png","10","500","-20,20","0.05","20","1","mean"
"diff_hist_beta2031521.png","10","500","-20,20","0.1","1","0.01","median"
"diff_hist_beta2031522.png","10","500","-20,20","0.1","1","0.01","mean"
"diff_hist_beta2031523.png","10","500","-20,20","0.1","1","0.1","median"
"diff_hist_beta2031524.png","10","500","-20,20","0.1","1","0.1","mean"
"diff_hist_beta2031525.png","10","500","-20,20","0.1","1","0.5","median"
"diff_hist_beta2031526.png","10","500","-20,20","0.1","1","0.5","mean"
"diff_hist_beta2031527.png","10","500","-20,20","0.1","1","1","median"
"diff_hist_beta2031528.png","10","500","-20,20","0.1","1","1","mean"
"diff_hist_beta2031529.png","10","500","-20,20","0.1","2","0.01","median"
"diff_hist_beta2031530.png","10","500","-20,20","0.1","2","0.01","mean"
"diff_hist_beta2031531.png","10","500","-20,20","0.1","2","0.1","median"
"diff_hist_beta2031532.png","10","500","-20,20","0.1","2","0.1","mean"
"diff_hist_beta2031533.png","10","500","-20,20","0.1","2","0.5","median"
"diff_hist_beta2031534.png","10","500","-20,20","0.1","2","0.5","mean"
"diff_hist_beta2031535.png","10","500","-20,20","0.1","2","1","median"
"diff_hist_beta2031536.png","10","500","-20,20","0.1","2","1","mean"
"diff_hist_beta2031537.png","10","500","-20,20","0.1","3","0.01","median"
"diff_hist_beta2031538.png","10","500","-20,20","0.1","3","0.01","mean"
"diff_hist_beta2031539.png","10","500","-20,20","0.1","3","0.1","median"
"diff_hist_beta2031540.png","10","500","-20,20","0.1","3","0.1","mean"
"diff_hist_beta2031541.png","10","500","-20,20","0.1","3","0.5","median"
"diff_hist_beta2031542.png","10","500","-20,20","0.1","3","0.5","mean"
"diff_hist_beta2031543.png","10","500","-20,20","0.1","3","1","median"
"diff_hist_beta2031544.png","10","500","-20,20","0.1","3","1","mean"
"diff_hist_beta2031545.png","10","500","-20,20","0.1","4","0.01","median"
"diff_hist_beta2031546.png","10","500","-20,20","0.1","4","0.01","mean"
"diff_hist_beta2031547.png","10","500","-20,20","0.1","4","0.1","median"
"diff_hist_beta2031548.png","10","500","-20,20","0.1","4","0.1","mean"
"diff_hist_beta2031549.png","10","500","-20,20","0.1","4","0.5","median"
"diff_hist_beta2031550.png","10","500","-20,20","0.1","4","0.5","mean"
"diff_hist_beta2031551.png","10","500","-20,20","0.1","4","1","median"
"diff_hist_beta2031552.png","10","500","-20,20","0.1","4","1","mean"
"diff_hist_beta2031553.png","10","500","-20,20","0.1","5","0.01","median"
"diff_hist_beta2031554.png","10","500","-20,20","0.1","5","0.01","mean"
"diff_hist_beta2031555.png","10","500","-20,20","0.1","5","0.1","median"
"diff_hist_beta2031556.png","10","500","-20,20","0.1","5","0.1","mean"
"diff_hist_beta2031557.png","10","500","-20,20","0.1","5","0.5","median"
"diff_hist_beta2031558.png","10","500","-20,20","0.1","5","0.5","mean"
"diff_hist_beta2031559.png","10","500","-20,20","0.1","5","1","median"
"diff_hist_beta2031560.png","10","500","-20,20","0.1","5","1","mean"
"diff_hist_beta2031561.png","10","500","-20,20","0.1","6","0.01","median"
"diff_hist_beta2031562.png","10","500","-20,20","0.1","6","0.01","mean"
"diff_hist_beta2031563.png","10","500","-20,20","0.1","6","0.1","median"
"diff_hist_beta2031564.png","10","500","-20,20","0.1","6","0.1","mean"
"diff_hist_beta2031565.png","10","500","-20,20","0.1","6","0.5","median"
"diff_hist_beta2031566.png","10","500","-20,20","0.1","6","0.5","mean"
"diff_hist_beta2031567.png","10","500","-20,20","0.1","6","1","median"
"diff_hist_beta2031568.png","10","500","-20,20","0.1","6","1","mean"
"diff_hist_beta2031569.png","10","500","-20,20","0.1","7","0.01","median"
"diff_hist_beta2031570.png","10","500","-20,20","0.1","7","0.01","mean"
"diff_hist_beta2031571.png","10","500","-20,20","0.1","7","0.1","median"
"diff_hist_beta2031572.png","10","500","-20,20","0.1","7","0.1","mean"
"diff_hist_beta2031573.png","10","500","-20,20","0.1","7","0.5","median"
"diff_hist_beta2031574.png","10","500","-20,20","0.1","7","0.5","mean"
"diff_hist_beta2031575.png","10","500","-20,20","0.1","7","1","median"
"diff_hist_beta2031576.png","10","500","-20,20","0.1","7","1","mean"
"diff_hist_beta2031577.png","10","500","-20,20","0.1","8","0.01","median"
"diff_hist_beta2031578.png","10","500","-20,20","0.1","8","0.01","mean"
"diff_hist_beta2031579.png","10","500","-20,20","0.1","8","0.1","median"
"diff_hist_beta2031580.png","10","500","-20,20","0.1","8","0.1","mean"
"diff_hist_beta2031581.png","10","500","-20,20","0.1","8","0.5","median"
